,name,id,most_freq
4673,Cigar City Brewing,212913,"[('chocolate', 14), ('sweet', 10), ('dark', 8), ('black', 8), ('light', 8), ('brown', 6), ('medium', 5), ('spicy', 4), ('coffee', 4), ('roast', 4)]"
4674,Goose Island Bourbon County Stout,8909,"[('chocolate', 12), ('coffee', 8), ('dark', 8), ('vanilla', 7), ('roasted', 6), ('black', 5), ('beer', 5), ('dense', 4), ('smooth', 4), ('creamy', 3)]"
4675,Port Brewing Company / The Lost Abbey,80665,"[('peach', 13), ('light', 8), ('tart', 4), ('white', 4), ('balanced', 3), ('beer', 3), ('mild', 3), ('fruity', 3), ('vinegar', 2), ('fresh', 2)]"
4676,Perennial Abraxas - Barrel Aged,191962,"[('chocolate', 10), ('vanilla', 8), ('black', 8), ('dark', 7), ('sweet', 7), ('coffee', 6), ('light', 6), ('spicy', 5), ('smooth', 5), ('brown', 4)]"
4677,Funky Buddha Morning Wood,165389,"[('vanilla', 11), ('coffee', 8), ('sweet', 7), ('dark', 5), ('chocolate', 4), ('earthy', 4), ('smooth', 4), ('black', 3), ('roast', 3), ('bacon', 3)]"
4678,Hair of the Dog Brewing Company,23897,"[('dark', 12), ('alcohol', 8), ('beer', 8), ('brown', 7), ('sweet', 5), ('bitter', 5), ('full', 4), ('black', 4), ('caramel', 3), ('viscous', 3)]"
4679,Dragoon Brewing Company,310629,"[('caramel', 9), ('brown', 7), ('dark', 6), ('alcohol', 5), ('sweet', 5), ('beer', 5), ('toffee', 4), ('smooth', 4), ('full', 3), ('chocolate', 3)]"
4680,Cigar City Hunahpu's Imperial Stout - Bourbon Barrel Aged,114747,"[('chocolate', 14), ('vanilla', 8), ('black', 8), ('light', 6), ('dark', 3), ('licorice', 2), ('brown', 2), ('sweet', 2), ('pepper', 2), ('caramel', 2)]"
4681,Port Brewing Company / The Lost Abbey,86542,"[('light', 13), ('medium', 9), ('lemon', 8), ('white', 7), ('barnyard', 6), ('orange', 6), ('vinegar', 5), ('apricot', 5), ('hazy', 4), ('tart', 3)]"
4682,Goose Island Beer Company (AB-InBev),296214,"[('light', 10), ('chocolate', 9), ('vanilla', 7), ('dark', 6), ('brown', 6), ('sweet', 6), ('black', 5), ('full', 4), ('creamy', 4), ('caramel', 4)]"
4683,Alchemist Heady Topper,32329,"[('beer', 8), ('orange', 4), ('medium', 3), ('hazy', 2), ('mango', 2), ('sweet', 2), ('fresh', 2), ('pine', 2), ('grapefruit', 2), ('bitter', 2)]"
4684,Port Brewing Company / The Lost Abbey,95438,"[('light', 10), ('white', 8), ('orange', 6), ('lemon', 5), ('tart', 5), ('hazy', 4), ('peach', 4), ('gold', 3), ('vinegar', 3), ('straw', 3)]"
4685,Side Project Brewing,338167,"[('vanilla', 16), ('chocolate', 12), ('sweet', 9), ('black', 8), ('light', 7), ('heavy', 6), ('dark', 6), ('roasted', 6), ('coffee', 4), ('full', 4)]"
4686,Goose Island Beer Company (AB-InBev),121397,"[('caramel', 10), ('toffee', 9), ('brown', 7), ('sweet', 7), ('full', 5), ('alcohol', 5), ('dark', 4), ('vanilla', 4), ('chocolate', 4), ('dates', 3)]"
4687,Cigar City Brewing,280694,"[('coffee', 13), ('chocolate', 12), ('vanilla', 10), ('black', 9), ('light', 8), ('full', 7), ('dark', 7), ('brown', 6), ('sweet', 6), ('roasted', 5)]"
4688,Goose Island Bourbon County Stout - Coffee,66358,"[('coffee', 15), ('chocolate', 6), ('sweet', 6), ('dark', 5), ('black', 5), ('intense', 5), ('light', 4), ('vanilla', 3), ('smooth', 3), ('tan', 3)]"
4689,Three Floyds Dreadnaught Imperial IPA,8933,"[('orange', 7), ('pine', 6), ('caramel', 5), ('white', 5), ('malty', 4), ('smooth', 4), ('bitter', 4), ('gold', 3), ('balanced', 3), ('alcohol', 3)]"
4690,Toppling Goliath Assassin,163168,"[('dark', 12), ('roast', 4), ('sweet', 4), ('oily', 3), ('chocolate', 3), ('black', 3), ('beer', 3), ('dry', 3), ('coffee', 2), ('vanilla', 2)]"
4691,Prairie / Evil Twin Bible Belt - Barrel Aged,480912,"[('vanilla', 9), ('chocolate', 7), ('dark', 6), ('black', 6), ('light', 6), ('coffee', 5), ('beer', 5), ('tan', 4), ('roasted', 3), ('brown', 3)]"
4692,Davok American IPA,275191,"[('beer', 3), ('amber', 3), ('grapefruit', 2), ('hazy', 1), ('sharp', 1), ('red', 1), ('pine', 1), ('light', 1), ('caramel', 1), ('white', 1)]"
4693,Cabesas IPA Atomica,357174,"[('beer', 4), ('bitter', 2), ('bread', 1), ('copper', 1), ('persistent', 1), ('vanilla', 1), ('sweet', 1), ('assertive', 1), ('light', 1), ('caramel', 1)]"
4694,Volcanica Belgian Dark Ale,544748,"[('light', 3), ('sweet', 2), ('oily', 1), ('frothy', 1), ('dark', 1), ('astringent', 1), ('alcohol', 1), ('metallic', 1), ('acidic', 1), ('plum', 1)]"
4695,Davok Session Coffee IPA,275189,"[('coffee', 9), ('light', 3), ('chocolate', 2), ('sweet', 2), ('frothy', 1), ('vanilla', 1), ('balanced', 1), ('grainy', 1), ('beer', 1), ('caramel', 1)]"
4696,Bizarra India Pale Ale,407948,"[('bitter', 4), ('malty', 3), ('sweet', 3), ('light', 3), ('hazy', 2), ('fruity', 2), ('white', 2), ('orange', 1), ('mild', 1), ('medium', 1)]"
4697,FNC Pilsen Bajo Cero,359139,"[('heavy', 1)]"
4698,Davok American Pale Ale,147951,"[('lemon', 1), ('beer', 1), ('cloudy', 1), ('grapefruit', 1), ('bitter', 1)]"
4699,Birra Bizarra India Pale Ale,565773,"[('mango', 2)]"
4700,Patricia Hönig,357169,"[('honey', 3), ('fresh', 1), ('mild', 1)]"
4701,Volcanica Soft Beer,544909,"[('light', 3), ('sweet', 2), ('pineapple', 1), ('frothy', 1), ('rocky', 1), ('orange', 1), ('metallic', 1), ('medium', 1), ('cloudy', 1), ('white', 1)]"
4702,Davok Oatmeal Stout,147950,"[('dark', 3), ('coffee', 2), ('chocolate', 2), ('licorice', 2), ('sweet', 2), ('red', 1), ('black', 1), ('brown', 1), ('beer', 1), ('light', 1)]"
4703,La Maja Sidra Leve Espumante Dulce,68327,"[('complex', 1), ('red', 1), ('sweet', 1), ('beer', 1), ('medium', 1), ('light', 1)]"
4704,Davok Shannon Dunkel,147953,"[('malty', 1), ('dark', 1), ('roasted', 1), ('balanced', 1), ('brown', 1), ('sweet', 1), ('beer', 1)]"
4705,Sidra Salamanca,68337,"[('sweet', 2), ('apple', 2)]"
4706,Mastra Golden Ale,271690,"[('banana', 3), ('orange', 3), ('metallic', 3), ('light', 3), ('clear', 2), ('straw', 2), ('sweet', 2), ('hay', 2), ('bitter', 2), ('malty', 1)]"
4707,Mastra Belgian Ale,253710,"[('beer', 3), ('light', 3), ('hazy', 2), ('alcohol', 2), ('sweet', 2), ('fruity', 2), ('white', 2), ('wispy', 1), ('banana', 1), ('dull', 1)]"
4708,Mastra Scottish Ale,275196,"[('sweet', 3), ('dark', 2), ('light', 2), ('grainy', 1), ('orange', 1), ('toffee', 1), ('brown', 1), ('cloudy', 1), ('fruity', 1), ('amber', 1)]"
4709,Fabricas Nacionales De Cerveza Pilsen,516583,"[('frothy', 1), ('straw', 1), ('sweet', 1), ('beer', 1), ('hot', 1), ('white', 1)]"
4710,O'Neill Porter,274496,"[('light', 4), ('brown', 2), ('sweet', 2), ('fruity', 2), ('chocolate', 1), ('clear', 1), ('caramel', 1)]"
4711,Donner Amber Orginal,68336,"[('sweet', 2), ('bold', 1), ('dry', 1)]"
4712,FNC Patricia Dunkel,87497,"[('brown', 7), ('caramel', 6), ('sweet', 5), ('light', 3), ('dark', 2), ('chocolate', 2), ('clear', 2), ('opaque', 2), ('barnyard', 1), ('large', 1)]"
4713,Davok English Pale Ale,147949,"[('light', 4), ('amber', 3), ('white', 3), ('sweet', 2), ('caramel', 2), ('malty', 1), ('clear', 1), ('bright', 1), ('gassy', 1), ('fruity', 1)]"
4714,Mastra Cerveza De Estacion,253708,"[('hazy', 1), ('tart', 1), ('white', 1)]"
4715,O'Neill Dorada Pampeana,274680,"[('light', 3), ('caramel', 2), ('sweet', 1), ('amber', 1), ('white', 1)]"
4716,Mastra Witbier,275197,"[('orange', 3), ('sweet', 2), ('fruity', 1), ('white', 1)]"
4717,Osterbrau Pilsner Special,38002,"[('dates', 1), ('dark', 1), ('toffee', 1), ('brown', 1), ('smooth', 1)]"
4718,Osterbrau Chilla,38000,"[('bready', 1), ('sweet', 1)]"
4719,Osterbrau Lux Oster,38001,"[('oily', 1), ('hazy', 1), ('malty', 1), ('earthy', 1), ('assertive', 1), ('caramel', 1), ('amber', 1)]"
4720,Sarbast Extra,98580,"[('dark', 1)]"
4721,Sarbast Original Beer,98579,"[('light', 5), ('grainy', 2), ('metallic', 2), ('white', 2), ('gold', 1), ('malty', 1), ('astringent', 1), ('sweet', 1), ('grass', 1), ('hay', 1)]"
4722,Azia Pilsner,37875,"[('sweet', 1), ('light', 1), ('fruity', 1)]"
4723,Raupxon Cheshskoe Zlato Myagkoe,475279,"[('fruity', 2), ('spicy', 1), ('malty', 1), ('clear', 1), ('apple', 1), ('white', 1)]"
4724,Andizhan Rizhskoe,184732,"[('sweet', 3), ('clear', 2), ('beer', 2), ('hot', 2), ('white', 2), ('crystal', 1), ('assertive', 1), ('medium', 1), ('light', 1)]"
4725,Stolichnoe Silver,292989,"[('leather', 1), ('clear', 1), ('light', 1), ('white', 1)]"
4726,Osterbrau Pilsner Classic,38146,"[('clear', 1), ('light', 1)]"
4727,Algofirm Mehnat Gap No. 4,184497,"[('vinegar', 1), ('sweet', 1)]"
4728,Patriot 1,37991,"[('light', 1)]"
4729,Bravo No.2,38353,"[('gold', 1), ('dull', 1), ('light', 1)]"
4730,Bravo No.9,38354,"[('alcohol', 2), ('hazy', 1), ('bready', 1), ('light', 1)]"
4731,Maxsus,38248,"[('oily', 1), ('full', 1), ('complex', 1), ('dull', 1), ('round', 1), ('sweet', 1), ('light', 1)]"
4732,Qibray 11,326777,"[('harsh', 2), ('white', 2), ('bitter', 2), ('bread', 1), ('hazy', 1), ('malty', 1), ('straw', 1), ('beer', 1), ('light', 1)]"
4733,Yunusobod,38249,"[('brown', 2), ('fruity', 2), ('hazy', 1), ('malty', 1), ('dull', 1), ('grainy', 1), ('tart', 1), ('beer', 1), ('light', 1), ('white', 1)]"
4734,Patriot 4 Light,80924,"[('sweet', 8), ('malty', 4), ('dry', 4), ('grainy', 3), ('white', 3), ('hazy', 2), ('metallic', 2), ('light', 2), ('caramel', 2), ('gold', 1)]"
4735,Mehnat Pivo 2,38004,"[('gold', 1), ('dull', 1), ('apple', 1)]"
4736,Qibray Iftithor,38005,"[('fruity', 2), ('peach', 1), ('pear', 1), ('tart', 1), ('subtle', 1), ('creamy', 1)]"
4737,Alt Stadt,37995,"[('hazy', 1), ('straw', 1), ('sweet', 1), ('nutty', 1)]"
4738,Alt Stadt Temnoe,38233,"[('light', 2), ('brown', 1), ('beer', 1)]"
4739,Azia Premium,37994,"[('sweet', 2), ('oily', 1), ('gold', 1), ('malty', 1), ('honey', 1), ('graham', 1)]"
4740,Mehnat Super Light,446994,"[('light', 10), ('sweet', 9), ('white', 8), ('medium', 7), ('clear', 6), ('grainy', 6), ('malty', 3), ('bread', 2), ('hay', 2), ('bitter', 2)]"
4741,Bravo Zolotaya Korona,38230,"[('malty', 1)]"
4742,Qibray 12,38148,"[('sweet', 2), ('light', 1), ('caramel', 1), ('amber', 1)]"
4743,Bravo No. 4,38231,"[('copper', 1), ('heavy', 1), ('grainy', 1), ('light', 1), ('spritzy', 1)]"
4744,Toshkent Blue 13%,37996,"[('astringent', 1), ('dull', 1), ('light', 1), ('amber', 1)]"
4745,Toshkent Green 10%,37997,"[('copper', 1), ('dull', 1)]"
4746,Patriot 4,38149,"[('gold', 1), ('dull', 1), ('acidic', 1), ('light', 1)]"
4747,Silver Pulsar 10°,38232,"[('light', 9), ('sweet', 8), ('white', 6), ('medium', 5), ('grainy', 4), ('bitter', 4), ('butterscotch', 3), ('malty', 3), ('clear', 3), ('bread', 2)]"
4748,Gold Pulsar 12º,21688,"[('wet', 3), ('grainy', 3), ('beer', 3), ('oily', 2), ('sharp', 2), ('clear', 2), ('white', 2), ('bitter', 2), ('buttery', 1), ('metallic', 1)]"
4749,Seven Seas Happy Dog Porter,218810,"[('beer', 8), ('coffee', 2), ('chocolate', 2), ('dark', 1), ('black', 1), ('roasted', 1), ('brown', 1), ('sweet', 1), ('white', 1), ('bitter', 1)]"
4750,Seven Seas The Texican,218811,"[('beer', 6), ('malty', 1), ('lime', 1), ('white', 1), ('bitter', 1)]"
4751,Seven Seas Boot's Lager,218809,"[('straw', 1)]"
4752,Tusker Vanuatu Lemon,282355,"[('beer', 7), ('lemon', 4), ('light', 2), ('white', 2), ('bread', 1), ('clear', 1), ('straw', 1), ('tart', 1), ('sweet', 1), ('fluffy', 1)]"
4753,Nambawan Bitter,174020,"[('gold', 2), ('bitter', 2), ('bread', 1), ('clear', 1), ('light', 1), ('white', 1)]"
4754,Vanuatu Premium Bitter,23676,"[('beer', 3), ('malty', 2), ('grainy', 2), ('sweet', 2), ('light', 2), ('fruity', 2), ('white', 2), ('full', 1), ('clear', 1), ('round', 1)]"
4755,Tusker Vanuatu Premium Lager OP,79175,"[('beer', 9), ('alcohol', 4), ('light', 4), ('white', 2), ('gold', 1), ('malty', 1), ('dark', 1), ('clear', 1), ('alcoholic', 1), ('amber', 1)]"
4756,Nambawan Gold,173981,"[('gold', 2), ('beer', 2), ('white', 2), ('bread', 1), ('dull', 1), ('clear', 1), ('lemon', 1), ('light', 1), ('cloudy', 1), ('dry', 1)]"
4757,Nambawan Draught,174019,"[('light', 5), ('malty', 4), ('grainy', 4), ('mild', 3), ('white', 3), ('gold', 2), ('hazy', 2), ('beer', 2), ('bread', 1), ('dull', 1)]"
4758,Tusker Vanuatu Premium Beer,51088,"[('clear', 4), ('sweet', 4), ('white', 4), ('bread', 3), ('beer', 3), ('light', 3), ('copper', 1), ('grainy', 1), ('lingering', 1), ('fresh', 1)]"
4759,Empresas Polar,8570,"[('light', 3), ('sweet', 2), ('beer', 2), ('spicy', 1), ('malty', 1), ('dark', 1), ('roasted', 1), ('alcohol', 1), ('brown', 1), ('tan', 1)]"
4760,Solera Black,456456,"[('clear', 1), ('alcohol', 1), ('amber', 1), ('deep', 1), ('white', 1)]"
4761,Tovar Klar,465418,"[('clear', 1), ('white', 1)]"
4762,Destilo,113122,"[('amber', 7), ('clear', 5), ('sweet', 4), ('beer', 4), ('light', 3), ('white', 3), ('bitter', 3), ('copper', 2), ('malty', 1), ('red', 1)]"
4763,Cerveza Regional Draft,74511,"[('beer', 2), ('tart', 1), ('dry', 1)]"
4764,Cerveza Tovar,16648,"[('clear', 4), ('beer', 3), ('medium', 3), ('malty', 2), ('astringent', 1), ('metallic', 1), ('fresh', 1), ('light', 1), ('fruity', 1), ('hot', 1)]"
4765,Solera Märzen,191069,"[('light', 9), ('beer', 6), ('clear', 5), ('white', 5), ('malty', 3), ('sweet', 3), ('medium', 3), ('caramel', 3), ('amber', 3), ('copper', 2)]"
4766,Cerveza Regional Tipo Pilsen,31854,"[('metallic', 2), ('beer', 2), ('white', 2), ('gold', 1), ('wet', 1), ('clear', 1), ('sweet', 1), ('dissipating', 1), ('light', 1), ('hot', 1)]"
4767,Solera,8567,"[('beer', 6), ('gold', 3), ('light', 3), ('clear', 2), ('sweet', 2), ('frothy', 1), ('wet', 1), ('lemon', 1), ('straw', 1), ('curacao', 1)]"
4768,Polar Light,8568,"[('beer', 3), ('light', 3)]"
4769,Polar,8566,"[('clear', 5), ('sweet', 4), ('light', 4), ('white', 3), ('bitter', 3), ('gold', 2), ('wet', 2), ('metallic', 2), ('beer', 2), ('medium', 2)]"
4770,Polar Ice,8569,"[('malty', 4), ('clear', 3), ('beer', 3), ('wet', 2), ('grainy', 2), ('alcohol', 2), ('medium', 2), ('subtle', 1), ('hay', 1), ('light', 1)]"
4771,Solera Light,56088,"[('beer', 4), ('light', 3), ('dry', 1)]"
4772,Polar Edición Platinum,31853,"[('white', 4), ('light', 3), ('grainy', 2), ('straw', 2), ('beer', 2), ('wet', 1), ('malty', 1), ('vanilla', 1), ('cut', 1), ('lingering', 1)]"
4773,Pasteur Street Cyclo Imperial Chocolate Stout,417019,"[('chocolate', 14), ('sweet', 7), ('dark', 6), ('medium', 4), ('black', 3), ('brown', 3), ('oily', 2), ('heavy', 2), ('malty', 2), ('roasted', 2)]"
4774,Pasteur Street Double Mocha Porter,506203,"[('coffee', 13), ('roasted', 9), ('sweet', 8), ('black', 7), ('caramel', 7), ('chocolate', 6), ('light', 3), ('bitter', 3), ('malty', 2), ('alcohol', 2)]"
4775,Pasteur Street Dragon Fruit Gose,355324,"[('light', 14), ('fruity', 8), ('red', 7), ('tart', 6), ('medium', 6), ('dry', 3), ('white', 3), ('hazy', 2), ('lemon', 2), ('sweet', 2)]"
4776,Pasteur Street Mekong Monster,512909,"[('sweet', 11), ('roasted', 10), ('chocolate', 9), ('black', 9), ('coffee', 7), ('malty', 7), ('caramel', 7), ('dark', 5), ('bitter', 5), ('brown', 4)]"
4777,Pasteur Street Coffee Porter,479724,"[('coffee', 16), ('dark', 5), ('black', 4), ('bitter', 3), ('roasted', 2), ('clear', 2), ('brown', 2), ('sweet', 2), ('intense', 2), ('creamy', 2)]"
4778,Pasteur Street Fruit Cocktail Gose,545742,"[('mango', 1)]"
4779,Pasteur Street Jasmine IPA,325744,"[('pine', 5), ('beer', 3), ('bitter', 3), ('mild', 2), ('light', 2), ('amber', 2), ('grapefruit', 2), ('bread', 1), ('copper', 1), ('gold', 1)]"
4780,Pasteur Street Pomelo IPA,505935,"[('sweet', 6), ('orange', 4), ('bitter', 4), ('fruity', 3), ('grapefruit', 3), ('white', 3), ('pine', 2), ('lime', 2), ('light', 2), ('cloudy', 2)]"
4781,Pasteur Street El Vietnamo,545745,"[('spicy', 1), ('frothy', 1), ('coffee', 1), ('dark', 1), ('black', 1), ('beer', 1), ('pepper', 1), ('tan', 1)]"
4782,Heart of Darkness Primeval Forest Pilsner,478785,"[('light', 7), ('clear', 5), ('white', 4), ('bitter', 4), ('malty', 2), ('grass', 2), ('gold', 1), ('bready', 1), ('straw', 1), ('mild', 1)]"
4783,Pasteur Street Passionfruit Wheat Ale,325748,"[('medium', 6), ('light', 6), ('hazy', 4), ('beer', 3), ('white', 3), ('malty', 2), ('tart', 2), ('sweet', 2), ('fruity', 2), ('spicy', 1)]"
4784,Pasteur Street Ich Bin Ein Pineappler,506469,"[('pineapple', 6), ('light', 6), ('hazy', 3), ('acidic', 2), ('vinegar', 1), ('straw', 1), ('tart', 1), ('sweet', 1), ('fruity', 1), ('dry', 1)]"
4785,Pasteur Street Pineapple Bahn Mi-liner,512908,"[('pineapple', 15), ('light', 11), ('tart', 7), ('white', 7), ('hazy', 5), ('fruity', 4), ('acidic', 3), ('beer', 3), ('medium', 3), ('lemon', 2)]"
4786,East West Triple IPA,562627,"[('hazy', 1), ('alcohol', 1), ('amber', 1), ('white', 1), ('bitter', 1)]"
4787,Pasteur Street / Jing A Dualistic Oversimplification Szechuan Stout,512907,"[('black', 8), ('dark', 7), ('chocolate', 7), ('sweet', 7), ('coffee', 6), ('roasted', 6), ('brown', 6), ('malty', 5), ('light', 5), ('bitter', 5)]"
4788,Pasteur Street Sapodilla Scotch Ale,512906,"[('sweet', 14), ('dark', 12), ('brown', 10), ('caramel', 9), ('malty', 5), ('red', 5), ('alcohol', 5), ('warming', 4), ('oily', 3), ('roasted', 3)]"
4789,Louisiane Dark Lager,72742,"[('beer', 5), ('dark', 4), ('light', 4), ('bitter', 4), ('chocolate', 3), ('medium', 3), ('coffee', 2), ('toast', 2), ('roasted', 2), ('clear', 2)]"
4790,Heart of Darkness Loose Rivet New England IPA,562897,"[('mango', 2)]"
4791,Heart of Darkness Kurtz's Insane IPA,478810,"[('medium', 5), ('caramel', 5), ('hazy', 4), ('light', 4), ('amber', 4), ('bitter', 4), ('malty', 3), ('sweet', 3), ('white', 3), ('bready', 2)]"
4792,East West Pale Ale,505873,"[('bitter', 5), ('light', 4), ('hazy', 1), ('mango', 1), ('smooth', 1), ('medium', 1), ('amber', 1), ('white', 1), ('woody', 1)]"
4793,Pasteur Street Honey Rye IPA,507663,"[('light', 3), ('grainy', 2), ('medium', 2), ('bitter', 2), ('hazy', 1), ('earthy', 1), ('sweet', 1), ('honey', 1), ('amber', 1), ('white', 1)]"
4794,Heart of Darkness Pitiless Folly,478783,"[('light', 5), ('white', 4), ('bitter', 4), ('copper', 3), ('hazy', 3), ('clear', 3), ('sweet', 3), ('amber', 3), ('frothy', 2), ('orange', 2)]"
4795,Heart of Darkness Inhumane IPA,531531,"[('malty', 2), ('bready', 2), ('caramel', 2), ('amber', 2), ('copper', 1), ('hazy', 1), ('mango', 1), ('clear', 1), ('toffee', 1), ('creamy', 1)]"
4796,Heart of Darkness Director's Porter,478787,"[('coffee', 3), ('dark', 3), ('brown', 3), ('chocolate', 2), ('roast', 2), ('sweet', 2), ('smooth', 2), ('medium', 2), ('light', 2), ('dry', 2)]"
4797,Pasteur Street Spice Island Saison,426917,"[('sweet', 3), ('pepper', 2), ('light', 2), ('fruity', 2), ('white', 2), ('gold', 1), ('dark', 1), ('lemon', 1), ('orange', 1), ('intense', 1)]"
4798,Heart of Darkness By the Hundred Imperial IPA,562937,"[('mango', 1)]"
4799,Heart of Darkness Director's Cacao Nib Porter,545718,"[('chocolate', 2), ('black', 2), ('roasted', 2), ('coffee', 1), ('clear', 1), ('beer', 1)]"
4800,Pasteur Street Chua Chua Ngot Ngot The Jolliest of Ranches,564674,"[('sharp', 1), ('red', 1), ('roasted', 1), ('beer', 1)]"
4801,Pasteur Street Double IPA,409201,"[('fruity', 5), ('pine', 4), ('light', 4), ('hazy', 3), ('grapefruit', 3), ('bitter', 3), ('mango', 2), ('bready', 2), ('balanced', 2), ('orange', 2)]"
4802,Louisiane Red Ale,72741,"[('clear', 4), ('sweet', 4), ('beer', 4), ('light', 4), ('caramel', 4), ('dark', 3), ('red', 3), ('amber', 3), ('bread', 2), ('malty', 2)]"
4803,Pasteur Street Lichtenheiner Kettle Sour,402897,"[('light', 2), ('white', 2), ('frothy', 1), ('hazy', 1), ('large', 1), ('earthy', 1), ('lemon', 1), ('fresh', 1), ('smooth', 1), ('fruity', 1)]"
4804,Heart of Darkness Excited Magpie Irish Stout,545717,"[('roasted', 2), ('light', 2), ('coffee', 1), ('black', 1), ('creamy', 1)]"
4805,Louisiane Pilsener,72743,"[('beer', 8), ('clear', 3), ('white', 3), ('bitter', 3), ('balanced', 2), ('grass', 2), ('light', 2), ('gold', 1), ('hazy', 1), ('astringent', 1)]"
4806,Heart of Darkness Liquid Lobotomy,560775,"[('medium', 3), ('amber', 2), ('pineapple', 1), ('sharp', 1), ('peach', 1), ('orange', 1), ('sweet', 1), ('mild', 1), ('opaque', 1)]"
4807,East West JP Yuzu Weisse,505917,"[('lemon', 1), ('zest', 1), ('orange', 1), ('turbid', 1), ('lime', 1), ('white', 1), ('bitter', 1)]"
4808,East West Coffee Vanilla Porter,505878,"[('vanilla', 8), ('light', 8), ('coffee', 6), ('sweet', 6), ('brown', 5), ('bitter', 4), ('chocolate', 3), ('black', 3), ('roast', 2), ('medium', 2)]"
4809,Pasteur Street Vienna Lager,505957,"[('sweet', 4), ('caramel', 3), ('copper', 2), ('hazy', 2), ('bready', 2), ('light', 2), ('amber', 2), ('bitter', 2), ('bread', 1), ('spicy', 1)]"
4810,Furbrew Bia Chua,507194,"[('tart', 5), ('light', 3), ('white', 2), ('hazy', 1), ('balanced', 1), ('lemon', 1), ('straw', 1), ('beer', 1), ('medium', 1), ('cloudy', 1)]"
4811,Heart of Darkness Turn My Head IPA,506887,"[('sweet', 4), ('caramel', 4), ('hazy', 3), ('light', 3), ('white', 3), ('bitter', 3), ('balanced', 2), ('orange', 2), ('pine', 2), ('medium', 2)]"
4812,Pasteur Street Ca Phe Porter,402916,"[('coffee', 5), ('dark', 3), ('sweet', 3), ('full', 1), ('brown', 1), ('clove', 1), ('deep', 1)]"
4813,Pasteur Street I Drink Your Milkshake IPA,547431,"[('bitter', 4), ('sweet', 3), ('light', 2), ('hazy', 1), ('dark', 1), ('vanilla', 1), ('orange', 1), ('fresh', 1), ('beer', 1), ('medium', 1)]"
4814,Heart of Darkness Eloquent Phantom Imperial Stout,531534,"[('light', 4), ('roasted', 2), ('heavy', 1), ('vanilla', 1), ('black', 1), ('brown', 1), ('intense', 1), ('medium', 1)]"
4815,Heart of Darkness Charlie's Chocolate Chilli Stout,479998,"[('sweet', 3), ('pepper', 3), ('smooth', 3), ('medium', 3), ('spicy', 2), ('brown', 2), ('hazy', 1), ('dark', 1), ('black', 1), ('roasted', 1)]"
