,name,id,most_freq
4132,Pyrus IPA,332713,"[('sweet', 5), ('clear', 2), ('caramel', 2), ('light', 2), ('copper', 1), ('balanced', 1), ('white', 1), ('malty', 1), ('amber', 1), ('medium', 1)]"
4133,Amazing Wonderful IPA,458885,"[('grapefruit', 2), ('white', 2), ('creamy', 1), ('clear', 1), ('orange', 1), ('medium', 1), ('hazy', 1), ('tangerine', 1), ('peel', 1), ('bitter', 1)]"
4134,Jeju Wit Ale,552713,"[('white', 2), ('orange', 2), ('light', 2), ('malty', 1), ('bread', 1), ('hazy', 1), ('lemon', 1), ('clove', 1)]"
4135,Akitu Camellia IPA,332721,"[('bitter', 2), ('fruity', 2), ('light', 2), ('copper', 1), ('balanced', 1), ('white', 1), ('creamy', 1), ('amber', 1), ('orange', 1), ('earthy', 1)]"
4136,Tshinvalskiy Osetinskoe Jubileynoe,453188,"[('sweet', 3), ('mild', 2), ('clear', 1), ('earthy', 1), ('bready', 1), ('fruity', 1)]"
4137,Southern Sudan Beverages (SABMiller),305412,"[('white', 1), ('clear', 1), ('light', 1)]"
4138,Southern Sudan Beverages (SABMiller),102775,"[('white', 6), ('clear', 6), ('light', 6), ('mild', 4), ('sweet', 3), ('gold', 3), ('grainy', 2), ('lemon', 2), ('hay', 2), ('malty', 1)]"
4139,Nómada Papaya Rye,441233,"[('white', 2), ('black', 1), ('alcohol', 1), ('amber', 1), ('orange', 1), ('medium', 1), ('caramel', 1), ('frothy', 1), ('hazy', 1), ('tan', 1)]"
4140,Naparbier Potemkin,339441,"[('dark', 5), ('chocolate', 5), ('black', 4), ('coffee', 3), ('alcohol', 2), ('caramel', 2), ('prunes', 2), ('tan', 2), ('bitter', 2), ('dry', 2)]"
4141,La Pirata Black Block Bourbon Barrel Aged,369937,"[('chocolate', 10), ('vanilla', 7), ('medium', 5), ('full', 5), ('dark', 5), ('sweet', 4), ('caramel', 4), ('black', 3), ('mild', 3), ('heavy', 3)]"
4142,Naparbier Avant-Garde Series Barley Wine Aged for 2 Years. Brandy Ed. 2015,364149,"[('alcohol', 7), ('sweet', 6), ('caramel', 6), ('bitter', 4), ('white', 3), ('medium', 3), ('dark', 3), ('vanilla', 3), ('toffee', 3), ('brown', 3)]"
4143,Laugar / Perro Libre Braskadi,399736,"[('sweet', 10), ('chocolate', 6), ('light', 6), ('black', 5), ('roasted', 5), ('coffee', 4), ('vanilla', 4), ('malty', 3), ('medium', 2), ('earthy', 2)]"
4144,Laugar Aupa Tovarisch,311137,"[('chocolate', 8), ('sweet', 7), ('dark', 7), ('brown', 6), ('alcohol', 5), ('coffee', 4), ('black', 3), ('roasted', 3), ('light', 3), ('medium', 2)]"
4145,BIIR,282607,"[('medium', 5), ('white', 3), ('hazy', 3), ('hay', 3), ('light', 3), ('cloudy', 2), ('round', 2), ('orange', 2), ('tart', 2), ('rocky', 2)]"
4146,Nómada Solera,293419,"[('black', 6), ('chocolate', 5), ('alcohol', 4), ('medium', 3), ('tart', 3), ('dark', 3), ('red', 3), ('bitter', 3), ('complex', 2), ('coffee', 2)]"
4147,La Pirata / Laugar Heavy Trooper,553297,"[('sweet', 12), ('dark', 5), ('vanilla', 4), ('caramel', 3), ('toffee', 3), ('black', 2), ('mild', 2), ('heavy', 2), ('red', 2), ('chocolate', 2)]"
4148,La Pirata Lab Nº 001 Super Oatmeal Stout,399684,"[('sweet', 10), ('medium', 8), ('chocolate', 8), ('black', 7), ('heavy', 6), ('roasted', 5), ('coffee', 4), ('bitter', 4), ('alcohol', 3), ('tan', 3)]"
4149,Laugar Aupa Tovarisch Lagavulin Edition,310928,"[('roasted', 7), ('coffee', 5), ('heavy', 5), ('chocolate', 5), ('black', 4), ('sweet', 3), ('caramel', 3), ('dark', 3), ('malty', 2), ('smoked', 1)]"
4150,Nómada Moose Islay,188556,"[('chocolate', 8), ('black', 7), ('coffee', 7), ('medium', 5), ('dark', 5), ('brown', 4), ('sweet', 3), ('vanilla', 3), ('light', 3), ('full', 2)]"
4151,La Pirata Black Block Brandy Aged,243248,"[('chocolate', 7), ('black', 6), ('coffee', 6), ('roasted', 5), ('caramel', 3), ('dark', 3), ('vanilla', 3), ('bitter', 3), ('apple', 3), ('medium', 2)]"
4152,Guineu / La Quince Vanilla Black Velvet,270411,"[('vanilla', 13), ('coffee', 9), ('black', 7), ('medium', 7), ('roasted', 7), ('dark', 6), ('bitter', 6), ('chocolate', 5), ('licorice', 5), ('brown', 5)]"
4153,Edge Brewing Barrica #25,506475,"[('coffee', 13), ('dark', 13), ('chocolate', 7), ('light', 6), ('sweet', 5), ('medium', 5), ('vanilla', 5), ('black', 4), ('brown', 4), ('mild', 3)]"
4154,Edge Brewing / Cigar City Gift To Gaspar - Barrel Aged,408163,"[('dark', 15), ('chocolate', 9), ('sweet', 7), ('dry', 7), ('light', 7), ('roast', 6), ('black', 6), ('brown', 6), ('bitter', 5), ('medium', 4)]"
4155,Nómada / To Øl Battle Royal Imperial Miso Porter,328976,"[('dark', 6), ('chocolate', 6), ('black', 4), ('roasted', 4), ('brown', 4), ('full', 3), ('bitter', 3), ('sweet', 2), ('mild', 2), ('oily', 2)]"
4156,Basqueland Coco Chango,505185,"[('chocolate', 13), ('dark', 12), ('black', 6), ('roasted', 6), ('light', 6), ('coffee', 5), ('sweet', 4), ('creamy', 4), ('vanilla', 4), ('roast', 3)]"
4157,La Pirata Black Block,194604,"[('black', 6), ('chocolate', 6), ('caramel', 4), ('vanilla', 4), ('sweet', 3), ('coffee', 2), ('oily', 2), ('earthy', 2), ('toffee', 2), ('balanced', 1)]"
4158,Nómada Royal Porter,283596,"[('chocolate', 8), ('medium', 6), ('dark', 6), ('light', 6), ('black', 4), ('alcohol', 4), ('caramel', 4), ('brown', 4), ('creamy', 3), ('coffee', 3)]"
4159,Monsieur Gordo Choconut,417562,"[('chocolate', 14), ('dark', 11), ('sweet', 9), ('tan', 9), ('black', 8), ('roasted', 7), ('malty', 5), ('brown', 5), ('light', 5), ('medium', 4)]"
4160,Guineu / La Quince Vanilla Milkshake,490349,"[('vanilla', 11), ('creamy', 9), ('coffee', 9), ('chocolate', 6), ('smooth', 6), ('black', 5), ('medium', 3), ('bitter', 3), ('sweet', 2), ('roasted', 2)]"
4161,Jakobsland Brewers / Widawa Origen 2017,517598,"[('dark', 13), ('roasted', 8), ('medium', 7), ('chocolate', 7), ('black', 6), ('alcohol', 5), ('coffee', 4), ('creamy', 3), ('caramel', 3), ('balanced', 2)]"
4162,Reptilian Apokalypse,235306,"[('dark', 7), ('roasted', 5), ('chocolate', 5), ('sweet', 4), ('vanilla', 4), ('coffee', 3), ('black', 2), ('balanced', 2), ('malty', 2), ('caramel', 2)]"
4163,Montseny Mala Vida - Brandy,388844,"[('sweet', 4), ('chocolate', 4), ('black', 3), ('roasted', 3), ('dark', 3), ('light', 3), ('opaque', 2), ('complex', 2), ('alcohol', 2), ('full', 2)]"
4164,Montseny Mala Vida - Chili,388845,"[('dark', 16), ('chocolate', 8), ('brown', 5), ('sweet', 4), ('coffee', 4), ('tan', 4), ('black', 3), ('roasted', 3), ('roast', 2), ('creamy', 2)]"
4165,Laugar Aupa Tovarisch Oporto Edition,230699,"[('chocolate', 10), ('coffee', 6), ('black', 5), ('sweet', 4), ('medium', 4), ('roasted', 4), ('red', 4), ('caramel', 3), ('dark', 3), ('bitter', 3)]"
4166,NaparBCN / Montaigu Oude Gueuze,417563,"[('bitter', 5), ('dry', 5), ('grainy', 3), ('medium', 3), ('straw', 3), ('apple', 3), ('sharp', 3), ('grapefruit', 2), ('white', 2), ('hazy', 2)]"
4167,Nómada Imperial Coco Stout,480763,"[('sweet', 4), ('chocolate', 4), ('brown', 4), ('black', 3), ('caramel', 3), ('dark', 3), ('medium', 2), ('roasted', 2), ('bitter', 2), ('toffee', 2)]"
4168,Edge Brewing Barcelona,277555,"[('sweet', 6), ('orange', 6), ('caramel', 6), ('amber', 4), ('pine', 4), ('medium', 3), ('mild', 3), ('dark', 3), ('deep', 3), ('balanced', 2)]"
4169,Montseny Mala Vida,322388,"[('dark', 12), ('coffee', 9), ('chocolate', 8), ('black', 6), ('sweet', 5), ('roasted', 5), ('brown', 5), ('alcohol', 4), ('balanced', 3), ('creamy', 3)]"
4170,Yria Herakles Xtra Strong Stout,366677,"[('chocolate', 10), ('coffee', 7), ('alcohol', 5), ('dark', 5), ('black', 4), ('creamy', 3), ('brown', 3), ('sweet', 2), ('medium', 2), ('roasted', 2)]"
4171,La Calavera Mad Cows,303812,"[('roasted', 8), ('chocolate', 8), ('black', 6), ('sweet', 5), ('light', 5), ('dark', 4), ('bitter', 4), ('caramel', 3), ('coffee', 3), ('full', 3)]"
4172,BIIR Sweet-Sour / Red Series 2014,282609,"[('sweet', 13), ('red', 11), ('fruity', 5), ('medium', 4), ('tart', 4), ('dark', 4), ('acidic', 4), ('clear', 3), ('vinegar', 3), ('dry', 3)]"
4173,Naparbier Avant-Garde Series Barley Wine Aged for 18 Months. Red Wine Ed. 2016,482737,"[('sweet', 3), ('caramel', 3), ('malty', 2), ('plum', 2), ('dark', 2), ('brown', 2), ('dry', 2), ('robust', 1), ('ruby', 1), ('alcohol', 1)]"
4174,Cervezas Guinea Pigs!,172568,"[('chocolate', 8), ('brown', 7), ('black', 4), ('coffee', 4), ('roasted', 4), ('dark', 4), ('bitter', 3), ('roast', 2), ('sweet', 2), ('pine', 2)]"
4175,Edge Brewing / Lervig Pure Decadence Imperial Stout,320348,"[('roasted', 11), ('medium', 10), ('coffee', 9), ('dark', 9), ('chocolate', 9), ('sweet', 7), ('black', 6), ('alcohol', 5), ('caramel', 5), ('burnt', 4)]"
4176,Naparbier Avant-Garde Series Barley Wine Aged for 15 Months. Wine Ed. 2013,306276,"[('sweet', 7), ('light', 6), ('medium', 5), ('toffee', 5), ('full', 4), ('vanilla', 4), ('brown', 4), ('amber', 3), ('caramel', 3), ('dates', 3)]"
4177,La Pirata Black Block Tequila Barrel Aged,392165,"[('black', 9), ('roasted', 9), ('chocolate', 9), ('sweet', 7), ('light', 7), ('vanilla', 6), ('caramel', 5), ('dark', 5), ('complex', 4), ('medium', 4)]"
4178,Naparbier / de Molen Iruña & Mordor,344378,"[('chocolate', 8), ('dark', 7), ('sweet', 5), ('black', 4), ('brown', 4), ('complex', 2), ('creamy', 2), ('warming', 2), ('medium', 2), ('caramel', 2)]"
4179,Reptilian Apokalypse - Brandy Barrel Aged,418676,"[('sweet', 12), ('black', 10), ('chocolate', 9), ('vanilla', 8), ('light', 8), ('medium', 6), ('coffee', 5), ('dark', 5), ('red', 5), ('alcohol', 3)]"
4180,Naparbier Avant-Garde Series Barley Wine Aged for 46 Months. Whisky Ed. 2017,548126,"[('sweet', 6), ('brown', 5), ('full', 4), ('malty', 3), ('medium', 3), ('caramel', 3), ('honey', 3), ('chocolate', 3), ('toffee', 3), ('light', 3)]"
4181,Garage No/Country,475491,"[('coffee', 8), ('chocolate', 7), ('dark', 5), ('vanilla', 5), ('sweet', 4), ('bitter', 4), ('brown', 4), ('black', 3), ('creamy', 3), ('medium', 3)]"
4182,Edge Brewing Barrica #24,479040,"[('chocolate', 7), ('coffee', 6), ('dark', 6), ('black', 4), ('roasted', 4), ('sweet', 2), ('malty', 2), ('medium', 2), ('caramel', 2), ('plum', 2)]"
4183,Edge Brewing / 7venth Sun Brewery 7ven Edge 7word,266912,"[('sweet', 6), ('caramel', 5), ('amber', 4), ('hazy', 4), ('pine', 4), ('bitter', 4), ('fruity', 4), ('grapefruit', 3), ('medium', 3), ('dark', 3)]"
4184,Biribil Basajaun,342958,"[('orange', 4), ('peach', 3), ('hazy', 3), ('medium', 2), ('dry', 2), ('dense', 1), ('grapefruit', 1), ('auburn', 1), ('white', 1), ('malty', 1)]"
4185,La Pirata Lab Nº 005 NEIPA,490708,"[('hazy', 4), ('bitter', 4), ('orange', 2), ('pine', 2), ('pineapple', 2), ('balanced', 1), ('cloudy', 1), ('grapefruit', 1), ('white', 1), ('amber', 1)]"
4186,Laugar Aupa Tovarisch Laphroaig Edition,289855,"[('chocolate', 15), ('dark', 12), ('roast', 8), ('roasted', 8), ('black', 7), ('sweet', 6), ('coffee', 5), ('bitter', 5), ('creamy', 4), ('caramel', 4)]"
4187,Naparbier Back In Black,167841,"[('black', 8), ('caramel', 6), ('chocolate', 4), ('medium', 3), ('dark', 2), ('pine', 2), ('fruity', 2), ('brown', 2), ('sweet', 1), ('grapefruit', 1)]"
4188,Lion Stout,3061,"[('caramel', 39), ('chocolate', 7), ('roasted', 6), ('black', 4), ('roast', 3), ('medium', 3), ('dark', 3), ('sweet', 2), ('coffee', 2), ('tan', 2)]"
4189,Millers Sando Stout,167169,"[('chocolate', 12), ('dark', 11), ('medium', 10), ('light', 10), ('coffee', 8), ('black', 7), ('sweet', 6), ('brown', 6), ('alcohol', 5), ('full', 5)]"
4190,Kings Extra Strong Stout,28996,"[('coffee', 3), ('black', 2), ('chocolate', 2), ('brown', 2), ('dry', 2), ('burnt', 1), ('creamy', 1), ('clear', 1)]"
4191,Three Coins Irish Dark,24585,"[('dark', 5), ('malty', 4), ('amber', 4), ('sweet', 3), ('caramel', 3), ('dry', 2), ('white', 1), ('clear', 1), ('medium', 1), ('full', 1)]"
4192,Millers Irish Dark Red Ale,202954,"[('cloudy', 1), ('white', 1), ('red', 1), ('smooth', 1), ('deep', 1)]"
4193,Millers Brewery,24836,"[('brown', 6), ('sweet', 5), ('roasted', 5), ('dark', 5), ('light', 4), ('black', 3), ('chocolate', 3), ('bitter', 3), ('roast', 2), ('burnt', 2)]"
4194,Millers Brewery,29022,"[('light', 5), ('lemon', 3), ('grapefruit', 2), ('medium', 2), ('hazy', 2), ('gold', 2), ('sweet', 1), ('cloudy', 1), ('white', 1), ('malty', 1)]"
4195,Millers Brewery,28992,"[('dry', 2), ('malty', 1), ('creamy', 1), ('clear', 1), ('medium', 1)]"
4196,Papare Celebration Pilsner,358348,"[('white', 1), ('clear', 1), ('gold', 1), ('lemon', 1)]"
4197,Papare English Red Ale,358354,"[('wet', 2), ('sweet', 1), ('white', 1), ('caramel', 1), ('dark', 1), ('red', 1), ('straw', 1)]"
4198,Hudgen 5,378899,"[('light', 4), ('white', 1), ('clear', 1), ('frothy', 1), ('straw', 1), ('crystal', 1), ('bitter', 1)]"
4199,Kings Pilsner (Sri Lanka),28993,"[('light', 2), ('white', 1), ('medium', 1), ('straw', 1), ('bitter', 1), ('dry', 1)]"
4200,Lion Imperial Pilsner (Lager),66534,"[('sweet', 9), ('white', 5), ('alcohol', 5), ('clear', 5), ('medium', 4), ('apple', 4), ('light', 4), ('amber', 2), ('warming', 2), ('metallic', 2)]"
4201,Kings Lager,28994,"[('sweet', 2), ('lingering', 1), ('white', 1), ('full', 1), ('gold', 1), ('bright', 1), ('dry', 1), ('light', 1)]"
4202,Lion Lager (Sri Lanka),3060,"[('light', 5), ('white', 4), ('grainy', 3), ('sweet', 2), ('clear', 2), ('large', 1), ('cloudy', 1), ('malty', 1), ('harsh', 1), ('bitter', 1)]"
4203,Bison Super Strong (XXXtra Strong Lager),28995,"[('sweet', 8), ('light', 8), ('clear', 6), ('white', 5), ('heavy', 3), ('gold', 3), ('apple', 3), ('alcohol', 2), ('caramel', 2), ('burnt', 1)]"
4204,Lion Strong Beer,97256,"[('white', 10), ('sweet', 7), ('clear', 7), ('malty', 5), ('alcohol', 4), ('light', 4), ('medium', 3), ('smooth', 3), ('bread', 2), ('gold', 2)]"
4205,Millers GB (Grand Blonde),167170,"[('clear', 8), ('alcohol', 7), ('light', 5), ('white', 4), ('sweet', 3), ('malty', 3), ('alcoholic', 2), ('bitter', 2), ('grainy', 1), ('creamy', 1)]"
4206,Millers Sando Power Strong Beer,191661,"[('sweet', 10), ('clear', 8), ('white', 7), ('light', 7), ('medium', 6), ('grainy', 5), ('malty', 5), ('spicy', 3), ('apple', 3), ('alcohol', 2)]"
4207,Three Coins Lager,13844,"[('sweet', 7), ('clear', 6), ('white', 4), ('medium', 4), ('straw', 3), ('light', 3), ('grainy', 2), ('dry', 2), ('copper', 1), ('creamy', 1)]"
4208,Antillia Golden Wheat Ale,475192,"[('sweet', 2), ('mild', 1), ('hazy', 1), ('banana', 1), ('gold', 1), ('fresh', 1), ('lemon', 1)]"
4209,Antillia Pale Ale,418682,"[('orange', 2), ('balanced', 1), ('lingering', 1), ('white', 1), ('lime', 1), ('toast', 1), ('persistent', 1)]"
4210,Windward & Leeward Rooster Select,179820,"[('roast', 2), ('dark', 2), ('sweet', 1), ('black', 1), ('burnt', 1), ('medium', 1), ('coffee', 1), ('tan', 1)]"
4211,Piton Lemon Shandy,304060,"[('lemon', 2), ('sweet', 1), ('hot', 1)]"
4212,Piton Sorrel Shandy,304062,"[('sweet', 1), ('red', 1)]"
4213,Piton Radler,262842,"[('lemon', 2)]"
4214,J'Ouvert Gold Pilsner,99756,"[('dark', 2), ('sweet', 1), ('copper', 1), ('white', 1), ('mild', 1), ('fresh', 1), ('light', 1)]"
4215,Green Sands,130556,"[('lemon', 1)]"
4216,J'Ouvert Dark Dunkel,99754,"[('copper', 1), ('lingering', 1), ('clear', 1), ('medium', 1), ('bread', 1), ('full', 1), ('dark', 1), ('deep', 1), ('light', 1)]"
4217,Piton,5598,"[('white', 6), ('light', 6), ('malty', 5), ('sweet', 4), ('clear', 4), ('grainy', 2), ('gold', 2), ('lemon', 2), ('bitter', 2), ('bready', 2)]"
4218,J'Ouvert Amber,99755,"[('hazy', 2), ('amber', 1), ('intense', 1)]"
4219,J'Ouvert Black Porter,99753,"[('smoked', 2), ('plum', 2), ('black', 1), ('opaque', 1), ('tan', 1), ('licorice', 1)]"
4220,Wadadli Premium Gold,560185,"[('white', 3), ('sweet', 2), ('malty', 2), ('clear', 2), ('gold', 2), ('hot', 1), ('grainy', 1), ('medium', 1), ('metallic', 1), ('quenching', 1)]"
4221,Hairoun,11595,"[('oily', 3), ('sweet', 2), ('grainy', 2), ('lingering', 1), ('clear', 1), ('harsh', 1), ('smooth', 1), ('grass', 1), ('light', 1)]"
4222,Wadadli Antigua Lager Beer,199140,"[('light', 5), ('white', 4), ('clear', 3), ('sweet', 2), ('grainy', 2), ('gold', 2), ('straw', 2), ('zest', 1), ('cloudy', 1), ('burnt', 1)]"
4223,Parbo Bier Radler,557897,"[('lime', 2), ('balanced', 1), ('white', 1), ('light', 1)]"
4224,Parbo Power Stout,14264,"[('light', 5), ('sweet', 4), ('roasted', 3), ('dark', 3), ('brown', 3), ('malty', 2), ('roast', 1), ('black', 1), ('creamy', 1), ('medium', 1)]"
4225,Parbo Stout,98586,"[('sweet', 16), ('brown', 7), ('black', 6), ('dark', 5), ('roasted', 3), ('malty', 2), ('bitter', 2), ('dense', 1), ('alcohol', 1), ('medium', 1)]"
4226,Parbo Bier (Belgium),31464,"[('light', 9), ('medium', 6), ('white', 5), ('sweet', 4), ('clear', 4), ('malty', 3), ('bitter', 3), ('creamy', 2), ('lime', 2), ('pear', 2)]"
4227,Sranan Biri,254307,"[('light', 12), ('sweet', 9), ('clear', 8), ('white', 5), ('bitter', 3), ('malty', 2), ('grainy', 1), ('creamy', 1), ('alcohol', 1), ('medium', 1)]"
4228,Parbo Chiller Lime,228123,"[('sweet', 12), ('lime', 11), ('light', 8), ('white', 7), ('clear', 7), ('medium', 5), ('lemon', 4), ('heavy', 2), ('malty', 1), ('frothy', 1)]"
4229,Parbo Bier / Djogo Bier,10800,"[('medium', 10), ('white', 6), ('clear', 6), ('sweet', 5), ('bitter', 5), ('light', 4), ('grass', 2), ('malty', 1), ('alcohol', 1), ('straw', 1)]"
4230,Halala 30,9912,"[('dense', 1), ('grainy', 1), ('malty', 1), ('metallic', 1), ('acidic', 1)]"
4231,Sibebe Special Lager,9913,"[('amber', 2), ('gold', 2), ('light', 2), ('sweet', 1), ('grainy', 1), ('harsh', 1), ('spritzy', 1), ('metallic', 1), ('lemon', 1)]"
4232,Christies Gold Beer Shandy,70962,"[('sweet', 12), ('clear', 6), ('white', 5), ('mild', 4), ('light', 4), ('lemon', 3), ('large', 1), ('fluffy', 1), ('malty', 1), ('frothy', 1)]"
4233,Sibebe Premium Lager,268682,"[('white', 6), ('sweet', 5), ('clear', 3), ('medium', 3), ('light', 3), ('grainy', 2), ('mild', 2), ('bitter', 2), ('buttery', 1), ('hazy', 1)]"
4234,Närke Kulturbryggeri,58057,"[('sweet', 11), ('black', 8), ('dark', 8), ('chocolate', 8), ('light', 8), ('alcohol', 7), ('coffee', 5), ('vanilla', 5), ('tobacco', 5), ('medium', 4)]"
4235,Närke Kulturbryggeri,41771,"[('chocolate', 9), ('coffee', 6), ('roasted', 6), ('black', 5), ('vanilla', 5), ('caramel', 3), ('alcohol', 2), ('light', 2), ('roast', 1), ('figs', 1)]"
4236,Närke Kulturbryggeri,131041,"[('dark', 13), ('chocolate', 9), ('sweet', 7), ('black', 7), ('coffee', 7), ('caramel', 6), ('roasted', 5), ('roast', 3), ('medium', 3), ('oily', 3)]"
4237,Närke Kaggen Stormaktsporter Börb'nåhallon,413252,"[('chocolate', 7), ('black', 6), ('dark', 6), ('balanced', 5), ('light', 5), ('sweet', 4), ('medium', 4), ('roast', 3), ('tan', 3), ('alcohol', 2)]"
4238,Omnipollo / Siren / David Strachan Lorelei - Barrel Aged Extra Maple,496247,"[('sweet', 12), ('black', 8), ('chocolate', 8), ('vanilla', 7), ('heavy', 6), ('toffee', 5), ('coffee', 3), ('malty', 2), ('oily', 2), ('full', 2)]"
4239,Närke Kulturbryggeri,112758,"[('black', 8), ('chocolate', 8), ('dark', 7), ('light', 7), ('coffee', 5), ('roasted', 5), ('sweet', 4), ('complex', 4), ('tan', 4), ('figs', 3)]"
4240,Omnipollo Noa Pecan Mud Cake,326774,"[('chocolate', 13), ('brown', 7), ('sweet', 5), ('black', 5), ('medium', 5), ('roasted', 4), ('dark', 4), ('full', 3), ('vanilla', 3), ('smooth', 3)]"
4241,Omnipollo Noa Pecan Mud Cake - Bourbon,371978,"[('sweet', 6), ('vanilla', 4), ('chocolate', 4), ('black', 3), ('creamy', 2), ('coffee', 2), ('hot', 1), ('alcohol', 1), ('medium', 1), ('mild', 1)]"
4242,Omnipollo / Buxton Original Maple Truffle Ice Cream Waffle,539448,"[('chocolate', 8), ('vanilla', 7), ('sweet', 6), ('black', 6), ('brown', 5), ('caramel', 4), ('roasted', 3), ('dark', 3), ('medium', 2), ('coffee', 2)]"
4243,Dugges / Omnipollo Anagram Bourbon Barrel Aged Blueberry Cheesecake Stout,462931,"[('chocolate', 4), ('sweet', 3), ('black', 3), ('blueberry', 3), ('vanilla', 3), ('alcohol', 2), ('medium', 2), ('coffee', 2), ('dry', 2), ('opaque', 1)]"
4244,Dugges / Stillwater Speyside Cacao,548251,"[('chocolate', 14), ('sweet', 10), ('dark', 7), ('vanilla', 6), ('brown', 6), ('caramel', 4), ('black', 3), ('alcohol', 3), ('heavy', 3), ('oily', 3)]"
4245,Stigbergets GBG Beer Week 2016,411389,"[('fruity', 3), ('sweet', 2), ('grapefruit', 2), ('medium', 2), ('hazy', 2), ('smooth', 2), ('mango', 2), ('dense', 1), ('cloudy', 1), ('white', 1)]"
4246,Omnipollo Agamemnon Bourbon,343478,"[('chocolate', 7), ('vanilla', 6), ('black', 5), ('brown', 5), ('roasted', 4), ('dark', 4), ('alcohol', 3), ('smooth', 3), ('roast', 2), ('sweet', 2)]"
4247,Brännland Cider,435142,"[('apple', 19), ('sweet', 15), ('light', 7), ('alcohol', 5), ('clear', 5), ('tart', 5), ('warming', 4), ('medium', 4), ('heavy', 4), ('acidic', 3)]"
4248,Omnipollo Noa Pecan Mud Cake - Double Barrel,409868,"[('chocolate', 10), ('sweet', 5), ('dark', 5), ('brown', 5), ('vanilla', 4), ('black', 3), ('alcohol', 2), ('round', 2), ('caramel', 2), ('tart', 2)]"
4249,Omnipollo / Evil Twin / Dugges Jesus Mud,532437,"[('chocolate', 12), ('vanilla', 11), ('sweet', 8), ('black', 6), ('heavy', 4), ('nutty', 4), ('brown', 4), ('roast', 3), ('complex', 3), ('smooth', 3)]"
4250,Omnipollo Selassie,454116,"[('coffee', 8), ('roasted', 5), ('vanilla', 5), ('sweet', 4), ('chocolate', 4), ('roast', 3), ('black', 3), ('medium', 3), ('caramel', 3), ('dark', 3)]"
4251,Omnipollo / Buxton Yellow Belly Peanut Butter Biscuit Stout,280975,"[('chocolate', 8), ('dark', 7), ('sweet', 5), ('caramel', 5), ('roasted', 5), ('vanilla', 5), ('black', 4), ('coffee', 3), ('tan', 3), ('roast', 2)]"
